Price,district,Area,Address,Number of bedrooms,Number of bathrooms,New_content,Floor,NumOfConvient,district_encoded
8300000000.000001,Thủ Đức,77.5,"Đường Số 48, Phường Hiệp Bình Chánh, Quận Thủ Đức, TP HCM",4.0,5.0,"Bán nhà mới Đường 48 ngay chợ Hiệp Bình, P. Hiệp Bình Chánh, Giá 8,3 Tỷ Bán nhà mới Đường 48 ngay chợ Hiệp Bình, P. Hiệp Bình Chánh, Giá 8,3 Tỷ Vị trí đầu hẻm 99, đường 48 nhánh 3 Hiệp Bình Chánh, đoạn ngay chợ Hiêp Bình 150m, ra Phạm Văn Đồng 100m. Đường nhựa trước nhà 6m , thuận tiện vừa ở vừa làm văn phòng công ty, phòng khám, spa Kết cấu trệt 2 lầu tum, gồm sân trước để xe sân sau P.Khách P.Bếp 4P.Ngủ Sân thượng 5wc Diện tích 4,2x 18,5 77,5m2 full thổ cư. Diện tích sàn 180m2, diện tích sử dụng 250m2 Nội thất full nội thất cao cấp, hiện đại gồm tủ bếp gỗ đỏ, tủ quần áo, giường ngủ, kệ riêng từng phòng. Khách chỉ việc xách ba lô về ở. Hướng Tây Nam Giá bán 8,3 Tỷ thương lượng Pháp lý sổ hồng riêng, hoàn công đầy đủ Liên hệ 0898 408 677 xem nhà, làm việc chính chủ",3,1,21
5800000000.0,Gò Vấp,58.0,380 nguyễn văn khối,4.0,6.0,"NHÀ MỚI HẺM XE HƠI QUANG TRUNG GÒ VẤP Vị trí đường Nguyễn Văn Khối Cây Trâm gần công viên Làng Hoa Diện tích 4x14 58,5m2, diện tích sử dụng 227m2 Pháp lý sổ hồng riêng đã hoàn công Kết cấu 1 trêt, 1 lửng , 2 lầu 4PN, 6WC Hotline 0868953099 Quang Vũ",3,1,5
1950000000.0,Quận 12,35.0,"178/20 ĐHT42,p. Tân Hưng Thuận. Quận 12",2.0,1.0,"Chính chủ cần bán gấp căn nhà gần KDC AN SƯƠNG Chính chủ cần bán gấp căn nhà gần KDC AN SƯƠNG nhà gồm 1 trệt, 1 lầu, 2 phòng ngủ. Gần trường học, chợ, bệnh viện... Ace có nhu cầu vui lòng liên hệ",2,3,12
4500000000.0,Bình Tân,48.0,"1/21/5 Chiến Lược, P.Bình Trị Đông, Q.Bình Tân, TP.Hồ Chí Minh",3.0,3.0,"Nhà hẻm Chiến Lược Bình Tân, 4x12m , 1 trệt 2 lầu, sân thượng Nhà hẻm 3 tấm có sân thượng đúc, hẻm xe hơi 4,5m vô được, khu dân cư Chiến Lược, Bình Tân, giáp quận 6 Tân Phú. Tặng bình 1000 lít, bình nước nóng năng lượng mặt trời. Nhà gồm 1 phòng khách, 1 phòng ăn, 3 phòng ngủ, 3 phòng tắm Nội thất tặng kèm bộ ghế sofa gỗ, bộ bàn ăn 6 ghế, bộ bếp âm đôi điện từ hồng ngoại, 2 giường ngủ, 2 tủ quần áo, 2 máy lạnh inverter, hồ cá .... Nhà chính chủ sổ hồng riêng",3,0,2
3960000000.0,Bình Thạnh,60.0,Võ Duy Ninh,4.0,3.0,"Chính chủ bán gấp nhà Võ Duy Ninh Bình Thạnh – 4×15 1 trệt 3 lầu siêu đẹp Chính chủ bán gấp nhà Võ Duy Ninh Bình Thạnh 415 1 trệt 3 lầu siêu đẹp ???? Địa chỉ đường Nguyễn Duy Ninh, Bình Thạnh ???? ???? Giáp quận 1 quận 3 ???? Diện tích 4 x 15m công nhận 59m2 ???? Kết cấu 1 trệt, 3 lầu BTCT ???? Gồm 4PN, 3WC, PK, bếp, ban công, phòng thờ, sân thượng sân phơi trước sau, sân để xe. ???????????? Callzalo 0703.630.491 Trúc Vi ???? Pháp lý SHR hoàn công đầy đủ ???????????? Giá 3 tỷ 960 ???? Thông tin chính xác 100. liên hệ xem nhà ngay",4,0,1
3960000000.0,Phú Nhuận,110.0,Cô Bắc,3.0,3.0,"Chính chủ cần bán gấp Nhà Mới Xây – Sát Q.1 – Hẻm xe hơi Cô Bắc P.1 Phú Nhuận Chính chủ cần bán gấp Nhà Mới Xây Sát Q.1 Hẻm xe hơi Cô Bắc P.1 Phú Nhuận ???????????? Địa chỉ khu Vip Hẻm xe hơi Cô Bắc P.1 Phú Nhuận Hẻm xe tải ra vô thoải mái, cách mặt tiền đường Phan Đình Phùng chỉ tầm 100m Diện tích Diện Tích Sàn Sử Dụng 110m2 Kết cấu 1trệt, 2 lầu BTCT Hướng Đông Nam. Gồm 3PN 2 phòng Master 3WC. Bếp và Toalet rộng, phòng có ban công thông thoáng.. ???????????? Callzalo 0703.630.491 Trúc Vi Pháp lý SHR hoàn công đầy đủ ???????????? Giá 3 tỷ 960 Thông tin chính xác 100. liên hệ xem nhà ngay",3,1,8
10000000000.0,Bình Thạnh,131.0,Chu Văn An,4.0,4.0,"Nhà Chu Văn An, P.26 Bình Thạnh, Hẽm 6m, 131m2, Ngang 4.5 x 29m, 2 Tầng, 4 Ph, Chỉ 10 Tỷ Vip, Nhà 1 Sẹc, Chu Văn An, P.26 Bình Thạnh, Hẽm 6m, 131m2 Ngang 4.5 x 29m, 2 Tầng, 4 Phòng, Chỉ 10 tỷ Chủ gấp bán chia tài sản cho Con ra đi căng nhà đang ở tâm huyết, Chủ thiện chí dã giảm giá 2 tỷ cho khách mới, Nhà hẽm như MTKD Chu Văn An đông đúc không thiếu gì hết. Vị trí Hẻm xe hơi 7 chổ chạy thông suốt ngày đêm, trung tâm Bình Thạnh, ngay góc Bạch Đằng và Chu Văn An, Xô Viết Nghệ Tỉnh, Nguyễn Xí, Đinh Bộ Lĩnh, Ung Văn Khiêm, đi quận 1, quận 3, quận Thủ Đức, Quận Phú Nhuận, Quận Gò Vấp chỉ vài phút chạy xe Diện Tích 131m2 Ngang 4.5m x dài 29m Nhà 1 trệt 1 lầu bê tông cốt thép, 4 phòng ngũ rộng, phí trước có sân để xe hơi và xe ô tô ngũ trong nhà, Khách mua và xây lại làm CHDV là đẹp tuyệt. Giá 10 tỷ thương lượng chính chủ . Sổ hồng chính chủ, công chứng ngay Liên hệ em Nghi xem nhà ngay 0987581589",2,0,1
3000000000.0,Tân Phú,21.0,HCM,2.0,2.0,"Nhà bán mặt tiền đường 6m QTân Phú DT: 3,2x7m 1trệt 1lầu 2pn 1wc giá bán 3,28 tỷ Nhà bán đường Nguyễn Lộ Trạch Phường Tân Quý Quận Tân Phú DT 3,2x7m, 1trệt 1lầu 2PN 1WC đường 6m khu nhà lầu lịch sự sát Aeon Tân Phú thông ra đường Gò Dầu ra chợ Tân Hương 300m khu vực trung tâm Quận Tân Phú. Giá bán 3tỷ280 thương lượng",2,2,23
7000000000.0,Tân Bình,52.0,"Phan Sào Nam, phường 11, quận Tân Bình, tp.HCM",2.0,2.0,"TÂN BÌNH, PHAN SÀO NAM, BÁN NHÀ 2 TẦNG, HẺM 5M, KV 4x13m, CHỈ 7 TỶ LH Tâm BĐS Tel Zalo 0909 269 706 23182129NM1 Mô tả Vị trí nhà rất đẹp, giao thuận tiện di chuyển, nằm ngay khu đường Bàu Cát, Đồng Đen, Hồng Lạc.. đầy đủ tất các tiện ích nhu cầu cần thiết. Đường trước nhà 56m ô tô thông ra Hồng Lạc chỉ 50m và thông ra Đồng Đen 70m. Khuôn viên đất 4 x 13m, công nhận 52.2m2. Kết cấu nhà 1 trệt 1 lầu 2 phòng ngũ. Hiện trạng còn như mới, đang cho thuê. Pháp lý chuẩn, làm việc thương lượng chính chủ. Giá chỉ 7 tỷ. Thương lượng. Hình ảnh thực, Giá trị thật. Luôn luôn tận tâm hổ trợ. Hãy gọi ngay cho Tâm BĐS.",2,0,22
3600000000.0,Quận 12,56.0,Quận 12 Vấp HCM,3.0,3.0,"3 MT Đường 6m, 56m2 (4.1x14) 3 Tầng 3.6 tỷ – Chợ Cầu Quang Trung 3 MT Đường 6m, 56m2 4.1x14 3 Tầng 3.6 tỷ Chợ Cầu Quang Trung Xe Tải Chạy Quanh Nhà Kết Cấu 3 Tầng Đúc, 3PN, Nhà Mới Lung Linh, Tiện Kinh Doanh Vị Trí Ngay Chợ Cầu Quang Trung, Tiện ích Xung Quanh Sổ Vuông Vức, Công Chứng Nhanh Zalo 0976728136 em QUANG 44 Chuyên Nhà Gò Vấp Q12.",3,1,12
11500000000.0,Quận 7,60.0,Thành phố Hồ Chí Minh,7.0,5.0,"Bán nhà HXH tránh Quận 7, Đường số, Tân Phú, 60m2, 5 Tầng, 7PN Giá 11.5 tỷ Diện tích 60m2, ngang 4m dài 15m, không lỗi phong thủy. Kết cấu 5 tầng BTCT trệt 3 lầu Sân thượng, 7 phòng ngủ , hồ cá Koi, sân thượng trồng rau. Vị trí Nhà cách chợ Tân Mỹ 50m, khu vực kinh doanh buôn bán sầm uất, đa ngành nghề. Sổ chính chủ tại nhà, hoàn công đầy đủ, công chứng ngay. LH Trúc 0938966136",4,1,18
7000000000.0,Bình Tân,100.0,Thành phố Hồ Chí Minh,2.0,2.0,"Nhà HXH Tân Hòa Đông, Bình Tân, 100m2 Ngang 5m, Nhà mới keng đẹp ở ngay, chỉ 7 tỷ DT siêu rộng 100m2 5 x 20 Hẻm 2 xe tải rộng rãi, thông thoáng. Kết cấu 1 trệt 1 Lầu 2, 2PN có sân rộng đậu xe hơi, không gian mở. Vị trí trung tâm, giáp ranh Tân Phú, gần đường Thoại Ngọc Hầu, Tân Hoà Đông, Hương Lộ 2. Pháp lý chuẩn, hoàn công đầy đủ, công chứng ngay. Chuyên nhà ngon! Nhà thật 100 y hình! LH Trúc 0938966136",2,0,2
3700000000.0,Tân Bình,36.0,"Trường Chinh, P.14, Tân Bình",2.0,2.0,"Nhà hẻm xe hơi đỗ cửa Trường Chinh, gần Bàu Cát, 3.7 tỷ Nhà trệt 1 lầu, 2 phòng ngủ, vào ở liền. Vị trí vài bước ra mặt tiền Trường Chinh. Metro số 2. Nhà gần khu Bàu Cát, Chợ Võ Thành Trang, Bệnh Viện Mỹ Đức, khu nhiều dịch vụ ngân hàng. Hẻm thông thoáng, xe hơi đỗ cửa. Khu dan tri, an ninh. Tiện ích xung quanh đầy đủ. Nhà phù hợp ở vừa mở công ty, cho thuê. Sổ hồng một đời chủ, công chứng ngay. Liên hệ anh Võ 0909 100 817. Không tiếp trung gian.",2,3,22
13000000000.0,Thủ Đức,100.0,"Đường Số 5, Phường Linh Xuân, Quận Thủ Đức, TP HCM",4.0,5.0,"bán Nhà 4 Tầng. Mặt tiền đường 5, P. Linh Xuân, Diện tích 100 m², Giá 13 Tỷ bán Nhà 4 Tầng. Mặt tiền đường 5, P. Linh Xuân, Diện tích 100 m², Giá 13 Tỷ Nhà 1 trệt, 3 lầu, 1 sân thượng, Thiết kế 4p ngủ, 5wc, có phòng karaoke... Vị trí đẹp buôn bán sầm uất Gần chợ, trường học, ủy ban. Đối diện nhà thuốc Long Châu. Cách quốc lộ 1A, 1K chỉ 500m. Ra Phạm Văn Đồng chỉ 3 phút . Ngay khu dân cư sầm uất thuận tiện kinh doanh đa ngành nghề. Tặng toàn bộ nội thất cho người mua. Diện tích 100 m2 5mx20m Công nhận sổ 82,3 m2 Giá bán 13 tỷ thương lượng Sổ hồng riêng, hoàn công đầy đủ, pháp lý chuẩn sang tên ngay. Liên hệ 0898 408 677 xem nhà, làm việc chính chủ",4,3,21
1566000000.0,Bình Chánh,54.0,E15/14,2.0,2.0,"❤️❤️❤️ nhà bán chính chủ gần chợp ắp 5, vĩnh lộc b, bình chánh Nhà bán chính chủ vĩnh lộc B, Bình Chánh vị trí khu dân cư hiện hữu, gần chợ, trường học, ubnd xã, tiện ích, hẻm xe tải, an ninh, dễ dàng di chuyển sang các đường lân cận. diện tích ngang 3,6m x dài 15m, 1 trệt 1 lầu 2 phòng ngủ, 2wc, nhà mới sơn, sạch sẽ thoáng mát, có sân trước để xe, sân sau phơi đồ, dọn vào ở ngay pháp lý đổ hồng chung, mua bán vi bằng. giá bán 1tỷ 550tr tl Liên hệ 0375797985",2,2,0
6200000000.0,Phú Nhuận,71.0,phùng văn cung,4.0,4.0,"Vip, Nhà Phùng Văn Cung, Phường 2, Phú Nhuận, Hẽm 4m, 71m2, 4 Tầng, Sát MT 10m, Nhỉnh 6 Tỷ Vip, Nhà Phùng Văn Cung, Phường 2, Phú Nhuận, Hẽm 4m, 71m2, 4 Tầng, Sát MT 10m, Nhỉnh 6 Tỷ. Chủ nhà sắp định Cư Hà Lan bán nhà ngay trung tâm lớn, Nhà cách Mặt Tiền chỉ 10m, hẽm thông qua Phan Xích Long, Khu Vip phường 2 Phú Nhuận ngay khu ăn uống sầm uất Phan Xích Long, tiện ích không thiếu gì. Diện thích 71 m2, 4 Tầng BTCT, có sân để xe máy, phòng khách, bếp, phòng ngũ lớn có bang công, sân thượng lớn trước sau, có giếng trời lấy nắng gió tốt. Thuận tiện di chuyển các tuyến đường chính Phùng Văn Cung, Phan Đăng Lưu, Phan Xích Long, Cẩm Bá Thước, Thích Quảng Đức, qua Quận 1, Quận 3 chỉ 5 phút, giáp Tân Bình, Bình Thạnh, Gò Vấp. Giá 6.2 tỷ thương lượng chính chủ . Sổ hồng chính chủ, công chứng ngay Liên hệ em Nghi xem nhà ngay 0987581589",4,1,8
11000000000.0,Quận 10,95.0,"Cách Mạng Tháng 8, phường 15",3.0,3.0,"Bán Nhà Cách Mạng Tháng 8, F15, Quận 10 95m2 (6,3 x 15) giá đầu tư chỉ 11tỷ. Bán đất tặng nhà luôn. ????????????Cách Mạng Tháng 8, F15, Quận 10 95m2 6,3 x 15 giá đầu tư chỉ 11tỷ. ???? Xe hơi vào tận nhà. ???? 1 đời chủ chưa qua đầu tư. Giá tốt Nhà cũ tiện sửa chưa hoặc xây mới. 5 31 47 575 91",1,0,10
3700000000.0,Tân Bình,50.0,Thành phố Hồ Chí Minh,2.0,2.0,"Giá tốt cho Đầu tư, 50m2 HXH Nguyễn Phúc Chu Tân Bình, 3.7 tỷ Giá tốt cho Đầu tư, 50m2 HXH Nguyễn Phúc Chu Tân Bình, 3.7 tỷ ????Vị trí Nguyễn Phúc Chu, sát Tân Trụ, Trường Chinh, KCN Tân Bình, Phan Huy Ích, chợ Tân Trụ, ... Nhà mới 2 tầng gồm 3pn, 2 WC, bếp, sân để xe. DT 50m2, ngang 4m vuông vức. Hẻm xe hơi đỗ cửa, khu dân trí. Tặng nội thất. ???? Pháp lý chuẩn, sổ hồng riêng, hoàn công, chủ thiện chí còn thương lượng. LH 0902177052",2,1,22
11800000000.0,Phú Nhuận,62.0,"BÁN NHÀ LÊ VĂN SỸ, P13, PHÚ NHUẬN",6.0,7.0,"0348938928 ???? 4 tầng 6 phòng khép kín có wc riêng hẻm xe hơi cách mặt tiền 10m 62m2 ngang nở hậu 5.6m11.8m dài 7m Nhà nằm tại vị trí trung tâm Phú Nhuận, nằm trên trục đường Lê Văn Sỹ, xung quanh đầy đủ tiện ích. ???? Sổ đẹp, thế nhà nở hậu, pháp lý chuẩn. ???? Giá 11.8 tỷ hiện đang cho thuê 30 triệu 1 tháng 0348.938.928 hotline zalo",4,1,8
12000000000.0,Bình Thạnh,89.0,"Đường Nguyễn Thượng Hiền, Phường 5, Quận Bình Thạnh, TP. HCM",5.0,7.0,"SÁT ĐỪƠNG LỚN HẺM XE TẢI 1 TRỤC - 89M2 - VILLA MỚI XÂY 5 TẦNG - THANG MÁY HỒ BƠI SANG CHẢNH - 12 TỶ Hẻm Xe Tải 1 Trục. Hẻm An Ninh Sạch Sẽ Hàng Xóm Yên Tĩnh Dân Trí Cực Cao. Ngay TT Bình Thạnh Phú Nhuận Gò Vấp. Xung Quanh Tiện Lợi Đầy Đủ. Kết Cấu Trệt Lững 2 Lầu Sân Thượng 3PN Master 2PN rộng 7WC. Thang Máy Xịn Các Tầng Hồ Bơi Sang Chảnh Sân Thượng Chill VILLA Phong Cách Á Âu Hợp Thời Đại. 88,85.712 12",3,0,1
4800000000.0,Tân Phú,44.0,"Dương Đức Hiền, Tây Thạnh, Tân Phú",2.0,2.0,"Nhà mặt tiền đường kinh doanh xe hơi tránh, Dương Đức Hiền, 4.8 tỷ Nhà kết cấu 1 trệt 1 lầu, còn mới nên vào ở ngay, gồm 2 phòng ngủ, 2 vệ sinh, ban công thoáng. Gia đình ở vừa kinh doanh làm Nail, spa. Hẻm 1 trục 6m, cách 1 căn ra mặt tiền Dương Đức Hiền, ngay Hồ Bơi Tây Thạnh, Trung tâm TDTT Tây Thạnh. Pháp lý chuẩn, sổ hồng vuông vức. Liên hệ anh Võ 0909 100 817. Không tiếp trung gian.",2,1,23
4980000000.0,Bình Thạnh,56.0,nguyen xi,3.0,3.0,"HẺM XE HƠI ĐỖ CỬA, CHÍNH CHỦ CẦN BÁN GẤP CĂN NHÀ 1 TRỆT 1 LẦU NGUYỄN XÍ BÌNH THẠNH. Diện tích 56m2 ngang 4x14m, Nha kêt câu 1 trêt 1 lâu 2 phong ngu 2WC Hem rộng thênh thang xe hơi đô cưa. Ngay Trung tâm Bình Thạnh, gần chợ, siêu thị, trường học. Giá 4tỷ98. Sổ riêng sang tên công chứng nhanh gọn. Gặp chủ và xem nhà trực tiếp. LH 0968600975. Miễn trung gian và quảng cáo tránh mất thời gian.",2,3,1
2600000000.0,Quận 12,102.0,Thành phố Hồ Chí Minh,3.0,2.0,"Chỉ hơn 20 triệu/m2, có nhà SHR 2 tầng, QL22 Trung Mỹ Tây, 2.6 tỷ Chỉ hơn 20 triệum2, có nhà SHR 2 tầng, QL22 Trung Mỹ Tây, 2.6 tỷ Vị trí Quốc lộ 22 vào 50m, BX An Sương, Song Hành QL22, Nguyễn Ảnh Thủ, Đường nhựa sạch sẽ, hẻm ba gác, tương lai 2 mặt đường. 102m2, ngang 4m, 1 trệt 1 lầu, tổng 3 phòng ngủ, 2WC. Sân trước, sân sau, trồng cây cảnh. Pháp lý Sổ hồng riêng, vuông. LH 0902177052",2,1,12
4350000000.0,Gò Vấp,50.0,Nguyễn Văn Công,3.0,2.0,"Giảm Mạnh Bán Nhà 50m2 Nguyễn Văn Công, Gò Vấp, Sát Sân Bay. Chủ gấp bán, 4.6 tỷ giá chào mới 4.35 tỷ. NHÀ MỚI ĐẸP SÁT SÂN BAY NGAY CV GIA ĐỊNH SỔ VUÔNG ĐẸP NỞ HẬU. Đường số 2 Phường 3 Quận Gò Vấp. Mô tả Dt 5,9m x dài 8,8m, công nhận 50m² Hoàn công đầy đủ. Kết cấu 1 Trệt 1 Lầu, 3PN có 1 PN dưới đất dành cho người lớn tuổi, 2WC, ban công, giếng trời lấy sáng. Full nội thất Tv 55inch, Tủ Lạnh, 3 máy lạnh, máy giặt, giường nệm tủTất cả đã ss chỉ cần xách vali vào ở. Sổ hồng riêng, sẵn sàng giao dịch ngay. Gọi ngay cho tôi Mr Thang 093114chin11hai. Cam kết thông tin thật 100.",2,0,5
9300000000.0,Gò Vấp,75.0,"BÁN NHÀ ĐƯỜNG SỐ 10 (NGUYỄN VĂN KHỐI) P9, GÒ VẤP. HẺM XE HƠI TO VẬT VÃ. CÓ CHỖ ĐẬU XE HƠI. CHỈ 9.3 TỶ",3.0,4.0,"0348938928 ????Diện tích 75,1m2 ngang 4.2m dài 18m ????Kết cấu Kết cấu trệt, 2lầu, 3PN, 4 Wc, sân để được xe ô tô và nhiều xe máy. Thiết kế đẹp, nội thất cao cấp, lát toàn gỗ đỏ Phù hợp xây mơi, mở văn phòng,... Nhà nằm tại Hẻm to hơn đường, Mặt tiền đường xe tải tránh, nhà chủ đang ở ???? Sổ đẹp, thế nhà nở hậu, pháp lý chuẩn. ???? Giá 9.3 tỷ 0348.938.928 hotline zalo",3,1,5
8300000000.0,Quận 10,41.0,Thành phố Hồ Chí Minh,3.0,3.0,"Bán Nhà Mặt Tiền Quận 10 - Kinh Doanh Tốt - Khu Vip Bắc Hải - 41M - Nhỉnh 8Tỷ ???? MẶT TIỀN ĐƯỜNG QUẬN 10 KHU DÂN TRÍ KINH DOANH ĐÔNG 41M CHỈ NHỈNH 8TỶ LH Sang 0777826387 Mô tả Giá 8.3tỷ Nhà nở hậu có kết cấu 1 trệt 1 lầu 1 lững 2PN lớn 3 WC. Phòng khách, phòng ăn, bếp, và 1 phòng đang cho thuê 7trth. Mặt tiền trước nhà 12m, kinh doanh đa nghanh nghề. Sổ chính chủ hoàn công đầy đủ. QUANGTQDAT",2,1,10
4500000000.0,Tân Bình,107.44,"546 Phạm Văn Đồng, phường 13, Quận Bình Thạnh",5.0,3.0,"Nhà chính chủ đường Lê Văn Sỹ, P1, Tân Bình. Hẻm xe hơi 5m Nhà chính chủ đường Lê Văn Sỹ, P1, Tân Bình. Hẻm xe hơi 5m Diện tích 3,25 x 10,10 DTXD 32,8m2 DTS 107,44m2. Kết cấu 1 trệt 1 lửng 2 lầu, 5PN 3WC. ???? Lê Văn Sỹ vào 150m, HXH, gần chợ, khu trung tâm mua sắm, về Sân Bay 5p Đã có SHR hoàn công đầy đủ Giá 4 tỷ 5 thương lượng",3,2,22
5300000000.0,Quận 12,62.0,Tân Chánh Hiệp - Quận 12 - Tp Hồ Chí Minh,4.0,4.0,"Nhà 4 tầng - Ôtô tránh Tân Chánh Hiệp - Quận 12 - Gấp bán chỉ nhỉnh 5 tỷ. HẺM XE TẢI 4 TẦNG BTCT KHU DÂN TRÍ CAO KHU VỰC NHIỀU TIỆN ÍCH GẦN BỆNH VIỆN QUẬN 12. Trung tâm Quận 12, gần trường học các cấp, chợ, UBND phường. Ngang 5 mét rộng rãi. Kết cấu 4 tầng BTCT, tỉ mỉ từng chi tiết. Khu dân cư cao cấp, an ninh. SHR, sẵn sàng công chứng ngay. 0974642818 Gặp Tươi xem nhà, xem sổ.",4,3,12
3990000000.0,Gò Vấp,28.0,Đường Số 14,3.0,3.0,"Bán nhà Đường số 14 Phường 8 Gò Vấp, 28m2, 3 tầng chỉ 3.99 tỷ MS 19723 Vị trí nhà hẻm đường Số 14 Phường 8 Gò Vấp. Diện tích công nhận 28m2, ngang 3.2m, dài 11m, 3 tầng. Gồm 1 trệt, 2 lầu, 3 phòng ngủ, 3 WC. Đường trước nhà 3m, hẻm yên tĩnh. Hình sổ vuông đẹp, hoàn công đủ.",3,0,5
3200000000.0,Gò Vấp,40.0,Quận Gò Vấp HCM,2.0,2.0,"4x9.5m/2tầng, Hẻm 3.5m, Giá Chỉ 3.2 tỷ - Nguyễn Văn Khối P9 GV 4x9.5m2tầng, Hẻm 3.5m, Giá Chỉ 3.2 tỷ Nguyễn Văn Khối P9 GV Nhà Ngộp Bank Kết Cấu 1 Trệt 1 Lầu. 2PN 2WC, Bếp, P. Khách Vị Trí Giao Phạm Văn Chiêu Nguyễn Văn Khối Sổ Hồng Riêng, Vuông Vức Zalo 0976728136 em QUANG a Chuyên Nhà Gò Vấp Q12",2,0,5
2300000000.0,Tân Bình,21.0,Thành phố Hồ Chí Minh,2.0,2.0,"2.3 tỷ_Nguyễn Sỹ Sách HXH thông, hoàn công đủ, không QH 2.3 tỷ_Nguyễn Sỹ Sách HXH thông, hoàn công đủ, không QH Nhà 21m2, 1 trệt 1 lầu, 2 WC, đủ công năng. Vị trí đẹp, hẻm thông, thoáng mát sạch sẽ. Khu vực tập trung nhiều tiện ích, tiện lợi chợ Tân Trụ, KCN Tân Bình, Pandora, Coopmart, ... Sổ hồng riêng, hoàn công đủ, không quy hoạch. LH 0902177052",2,2,22
4800000000.0,Quận 12,56.0,Lê Văn Khương - Hiệp Thành - Quận 12,4.0,4.0,"Nhà 4 tầng-Ô tô thông-Lê Văn Khương-Hiệp Thành-Quận 12-Gấp bán chỉ nhỉnh 4 tỷ. Nhà 4 tầngXe hơi ngủ trong nhàLê Văn KhươngHiệp ThànhQuận 12Gấp bán chỉ nhỉnh 4 tỷ. Nhà 52 m2 tổng diện tích sử dụng 200m2. Kết cấu 4 tầng, 4 phòng ngủ, phòng thờ, 4 WC, sân phơi . Nha thiet ke đep, phong thuy tot, nuoc nong nang luong mat troi, ... Vi tri đep, Cach 50m ra le van khuong,500m ra Uy Ban Quan 12. Hem 6m oto vao nha. 5 phut qua Go Vap, tien ich xung quanh khong thieu gi. Hẻm thông thoáng, an ninh, dân trí, hàng xóm thân thiện. Sổ hồng riêng, hoàn công đủ, cong chung ngay. Hỗ trợ vay ngân hàng. Gặp Tươi xem nhà xem sổ ngay.",4,0,12
3680000000.0,Phú Nhuận,30.2,Mai Văn Ngọc,3.0,4.0,"Nhà Mai Văn Ngọc, Phường 10, Phú Nhuận Thông Nguyễn Văn Trỗi ???? Nhà Mai Văn Ngọc, Phường 10, Phú Nhuận Thông Nguyễn Văn Trỗi ???? ???? Bán Nhà Mai Văn Ngọc, Phường 10, Phú Nhuận ???? Thông Nguyễn Văn Trỗi, Trần Hữu Trang, Nguyễn Đình Chính. ???? Diện Tích 3,17m 9,85m CN 30,2m2 ???? Kết Cấu Trệt, 2 lầu, sân thượng ???? Nhà sát mặt tiền, gồm 3pn 4wc, ngay khu trung tâm Phú Nhuận, ra sân bay chỉ 5 phút, giáp Q1,Q3 ???????????? Giá 3 tỷ 675 ???????????? Liên hệ 0703.630.491 Trúc Vi để được xem nhà ???? Sổ hồng riêng cầm tay,công chứng trong ngày.",3,1,8
3100000000.0,Quận 12,58.0,Thành phố Hồ Chí Minh,2.0,2.0,"Sổ hồng riêng, HXT thông, chỉ hơn 40 triệu/m2, 3.1 tỷ, ngay ĐH GTVT Q.12 Sổ hồng riêng, HXT thông, chỉ hơn 40 triệum2, 3.1 tỷ, ngay ĐH GTVT Q.12 Vị trí Tân Chánh Hiệp 18, ngay trường ĐH Giao Thông Vận Tải, Tô Ký, 58m2 trên sổ, 2 tầng, đầy đủ công năng sử dụng. Xung quanh tiện ích đầy đủ, giao thông thuận tiện đi các hướng. Sổ hồng riêng, hoàn công đủ, mua bán nhanh, hẻm xe tải. LH 0902177052",2,0,12
